background_objects,branch_entropy_mean,branch_flip_rate,constraint_violations_per_step,correct_on_violation,corrected_object_fraction,correction_entropy_threshold,correction_rate,correction_raw_delta_threshold,correction_stride,correction_violation_margin,delta_clip,delta_norm_mean,delta_norm_penalty,delta_target_norm_slack,escalation_model,escalation_rate,escalation_success_rate,final_majority_branch_ratio,finite_delta_clamp,horizon,integrity_projection,model,raw_delta_norm_mean,rollback_on_violation,rollback_rate,samples,seed,selected_k_mean,selective_correction,state_validity_penalty,unsafe_delta_reject_norm,unsafe_delta_rejection_rate
512,nan,0.0,4.375,False,0.0,0.0,0.0,0.0,1,0,0.0,nan,0.0,0.5,,0.0,0.0,1.0,0.0,5,False,wpu-cws-indexed-mechanism-relation,nan,False,0.0,16,11,4.375,False,0.0,0.0,0.0
512,nan,0.0,4.375,False,0.0,0.0,0.0,0.0,1,0,0.0,nan,0.0,0.5,,0.0,0.0,1.0,0.0,10,False,wpu-cws-indexed-mechanism-relation,nan,False,0.0,16,11,4.375,False,0.0,0.0,0.0
512,nan,0.0,4.375,False,0.0,0.0,0.0,0.0,1,0,0.0,nan,0.0,0.5,,0.0,0.0,1.0,0.0,25,False,wpu-cws-indexed-mechanism-relation,nan,False,0.0,16,11,4.375,False,0.0,0.0,0.0
512,nan,0.0,4.375,False,0.0,0.0,0.0,0.0,1,0,0.0,nan,0.0,0.5,,0.0,0.0,1.0,0.0,5,False,wpu-cws-indexed-mechanism-relation,nan,False,0.0,16,13,4.375,False,0.0,0.0,0.0
512,nan,0.0,4.375,False,0.0,0.0,0.0,0.0,1,0,0.0,nan,0.0,0.5,,0.0,0.0,1.0,0.0,10,False,wpu-cws-indexed-mechanism-relation,nan,False,0.0,16,13,4.375,False,0.0,0.0,0.0
512,nan,0.0,4.375,False,0.0,0.0,0.0,0.0,1,0,0.0,nan,0.0,0.5,,0.0,0.0,1.0,0.0,25,False,wpu-cws-indexed-mechanism-relation,nan,False,0.0,16,13,4.375,False,0.0,0.0,0.0
512,nan,0.0,4.3125,False,0.0,0.0,0.0,0.0,1,0,0.0,nan,0.0,0.5,,0.0,0.0,1.0,0.0,5,False,wpu-cws-indexed-mechanism-relation,nan,False,0.0,16,17,4.3125,False,0.0,0.0,0.0
512,nan,0.0,4.3125,False,0.0,0.0,0.0,0.0,1,0,0.0,nan,0.0,0.5,,0.0,0.0,1.0,0.0,10,False,wpu-cws-indexed-mechanism-relation,nan,False,0.0,16,17,4.3125,False,0.0,0.0,0.0
512,nan,0.0,4.3125,False,0.0,0.0,0.0,0.0,1,0,0.0,nan,0.0,0.5,,0.0,0.0,1.0,0.0,25,False,wpu-cws-indexed-mechanism-relation,nan,False,0.0,16,17,4.3125,False,0.0,0.0,0.0
